,GEOID,FHVdiff,NYPDviolationDiff,NYPDmisdemeanorDiff,NYPDfelonyDiff,units,C1Diff,C2Diff,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF,licenseDiff
212,36047026100,31355.50597,28,0,20,70,48.4256352,65.7271803,-5143.14216,6369,-0.0169,2.58248779,-0.007506332,-0.006529061,3
213,36047026200,5060.409517,-8,6,7,,37.0882789,15.2628178,-295.32209,758,0.0072,0.57837838,-0.00854959,0.002115954,2
214,36047026300,18806.1439,10,19,-2,,63.3638039,69.1124793,-2966.69642,-711,0.0356,2.71145374,0.001334997,0.001569751,0
215,36047026400,6073.269787,13,1,2,,55.2693674,16.9365484,-2775.16876,-3074,0.0082,-1.62681959,-0.001161896,0.004914065,-2
216,36047026500,25096.0917,-9,2,-6,,72.1081767,73.0148737,584.1806,1245,0.0005,2.16252955,0.011466238,0.001289551,5
217,36047026600,5318.082198,-4,-8,-4,,58.1710111,41.612044,2950.67133,-1512,-0.0137,-0.15886618,-0.013921182,0.003212603,-4
218,36047026700,25088.80925,4,-9,6,,82.4930334,65.4956063,5940.85757,1610,-0.0044,3.26738883,0.010036322,-0.001419221,0
219,36047026800,5737.124387,-9,5,1,,53.1868714,12.6461765,-332.84483,11005,-0.0065,0.09705882,-0.008040125,-0.000793333,3
220,36047026900,21061.14631,-15,9,5,,68.0936543,30.471111,5684.80505,149,0.0384,-0.76440922,-0.011584282,0.006738544,4
221,36047027000,4295.571437,-4,-7,-3,,39.9602834,9.9664522,-2300.01724,1296,0.0144,3.11713456,-0.013114825,0.002595345,-2
222,36047027100,38591.61764,7,21,8,,65.2675768,31.2575698,1543.18047,4622,0.0881,-0.50289495,-0.023186343,7.87E-05,5
223,36047027200,4236.19933,6,-9,-7,,45.7729447,5.8001747,-156.78807,-149,-0.0012,1.79508688,-0.017927587,0.004444557,1
224,36047027300,21445.75216,-1,-6,4,,84.3857225,68.1847996,4256.09193,3620,0.0063,0.37897527,-0.041077087,0,-5
225,36047027400,5236.924669,-6,-23,-12,,55.6059687,10.3502414,-95.12676,2336,0.0044,1.81927711,-0.00263099,-1.05E-05,2
226,36047027500,23219.01813,-10,-24,-17,,78.7504539,62.5566581,2460.89839,4885,0.0079,0.68153527,-0.020805539,-0.00382642,-2
227,36047027600,4789.078532,-5,-1,-10,,35.3832279,32.3205114,-3345.9283,5746,0.0026,0.08312716,-0.009920197,-0.003272557,3
228,36047027700,23223.0799,-3,33,21,,77.8896468,109.369562,-2284.69879,2394,-0.0172,2.48310388,-0.043577069,0.001190915,1
229,36047027800,5144.163296,-4,5,6,,7.723132,28.8841135,694.01145,3822,-0.0213,1.49073388,-0.019161247,0,2
230,36047027900,23196.52208,-11,7,1,,58.5663799,126.4337919,2287.29582,821,0.0112,-2.87719298,-0.018718149,-0.000520163,0
231,36047028000,3315.201081,-3,12,3,,20.4628169,29.5828684,-425.80697,1683,-0.0217,1.13570487,-0.002316429,0.008469449,4
232,36047028100,23198.80812,-22,-43,-36,,48.295107,109.0026438,-1343.47118,2019,0.0096,-2.41835518,-0.015478369,-0.013063089,3
233,36047028200,4057.651043,-16,9,8,,26.348488,24.6488986,272.14614,16776,-0.0023,-1.13863338,0.002213813,0.000574146,-1
234,36047028300,17459.64011,14,14,6,,46.5757447,112.4213436,-170.0104,434,-0.0032,0.85857909,-0.022771856,-0.008252448,2
235,36047028400,5265.419992,-17,-14,-1,,36.2207082,5.1087234,1529.4872,3894,-0.0098,0.11536089,-0.066536645,0.001562475,11
236,36047028501,11009.51788,-1,-21,-17,,53.6181571,204.9400922,4324.89192,7447,-0.0553,1.26923077,-0.075374694,0,0
237,36047028502,17172.15106,8,0,-7,,0,83.4545936,2657.61445,1592,-0.032,11.74174174,-0.018910231,0,0
238,36047028600,4153.607863,-2,-1,-3,,50.8952826,28.7089849,-669.21538,-2170,-0.0671,1.09455587,0.014774791,0.003406432,-4
239,36047028700,21353.35283,-10,16,-19,,58.2887113,151.2249009,-1529.07039,-1654,0.101,3.53068933,0.033762735,0,7
240,36047028800,4898.477135,-3,-13,-8,,36.4724189,11.8544136,1440.6893,7071,-0.0095,-1.95051924,-0.0159605,0,-1
241,36047028900,23705.38231,-15,12,8,,70.9202332,132.6559024,2379.09258,3460,-0.0167,-2.14036313,-0.076123537,-0.005820058,-2
242,36047029000,4959.471029,-2,-20,-9,,50.550621,4.7524121,-485.47756,6984,0.0094,-0.19637959,-0.018737327,0.006161358,-1
243,36047029100,23586.48232,9,-13,-6,,61.5300001,165.8553847,1038.23648,7365,-0.011,2.70722714,-0.052740667,0,3
244,36047029200,4885.413446,5,-1,-4,,37.6278544,15.1926015,3563.24953,3129,0.0021,1.90194421,0.001994519,0.007769162,1
245,36047029300,23560.17144,-2,-1,2,,66.1783339,97.7627772,-110.23309,3848,-0.0088,1.0845987,-0.00601002,-0.008610742,-3
246,36047029400,6020.446516,-4,-13,-35,,50.6082803,15.6305448,-397.43795,1081,-0.0085,3.05300353,0.003432156,0.00048015,-1
247,36047029500,23577.85689,1,15,8,,70.4298422,65.801402,896.97018,-753,0.0019,-0.29121422,-0.013729336,0,3
248,36047029600,6863.635437,3,30,21,,45.6098006,-0.0829728,-3217.52146,7982,0.0047,-0.78888889,-0.021962451,0,-8
249,36047029700,30299.01054,-18,-45,-48,,77.4549459,72.5192765,2885.3141,2334,-0.0105,-0.09693053,-0.085567446,-2.43E-05,-4
250,36047029800,6840.504316,5,18,12,,75.4722394,26.550502,1935.21468,-5203,-0.0593,0.21529745,0.017220754,0,-3
251,36047029900,21156.1794,4,-12,0,,43.2192526,70.3608177,2309.66934,4587,0.0014,-2.23103851,-0.029741233,-0.006909789,1
252,36047030000,6042.062637,2,9,13,,90.4273789,12.8774271,-504.58699,-18628,0.0191,1.50854449,0.004936559,-0.000246226,0
253,36047030100,16972.30313,9,16,12,,45.3618562,158.0565109,-1745.02723,7845,0.0075,-2.04479065,-0.035211085,-0.001932228,1
254,36047030200,6542.057329,1,-2,0,,94.2108433,18.1292512,1299.9157,-370,0.0046,2.76483164,-0.043689205,0,1
255,36047030300,22135.44382,3,20,9,,8.8187127,196.9220464,3074.25206,7257,0.0391,3.57446809,0.005093932,-0.003047604,2
256,36047030400,14400.77523,-6,15,4,,84.2554545,12.9755148,827.87004,1398,0.0262,2.02990033,-0.033848322,0,3
257,36047030500,47535.0874,-7,16,-1,147,91.8963932,78.9451499,730.85141,6738,-0.0059,1.77018163,-0.034080604,0.001478522,0
258,36047030600,3047.102627,-2,7,-3,,86.2392268,8.0061367,-989.56515,-14077,0.0005,4.18292683,0.013718046,0.003664921,-2
259,36047030700,39153.71557,-12,-68,-55,,38.7396438,130.8357291,1199.26678,-3951,0.0542,1.856,0.001373854,0,-4
260,36047030800,10752.60874,1,-19,-16,,76.0051757,10.5018369,18.930821,-4439,0.0045,0.53225806,0.00213509,0,-7
261,36047030900,21022.51486,19,16,17,,52.6038979,137.0562221,-2051.99939,3708,-0.0255,0.22413793,-0.004179734,-0.008056872,5
262,36047031100,21498.63948,4,-40,-26,,66.0850751,134.3184032,2965.40922,5270,-0.0123,2.09825674,-0.003440835,-0.00191631,-4
263,36047031300,25641.02667,-1,10,-3,,77.9034435,131.8036939,6178.72947,6710,-0.011,-1.47933884,-0.028623419,-0.002279244,0
264,36047031400,13192.40401,-2,7,-3,,80.3572704,17.3004315,1047.69048,16070,-0.0481,2.26342452,-0.008364117,-0.000800268,10
265,36047031500,26495.76922,6,-5,14,,61.5259609,137.8552173,6281.93375,3117,0.0947,2.12719469,-0.034497757,-0.000303203,2
266,36047031701,20597.34013,-2,-10,-11,,56.9345955,178.8530167,4244.33118,1814,-0.0046,0.84611674,-0.003240162,0,-5
267,36047031702,20596.49391,-14,2,-6,46,63.9739755,171.9288785,-2297.50542,9561,-0.0077,-2.20215495,-0.015497158,0,-3
268,36047031900,19709.99754,1,10,10,,51.1654663,164.7661593,1009.67598,7631,0.0315,1.87055016,-0.077261326,0.000761011,-4
269,36047032100,20849.72274,17,-8,-49,,56.2201454,129.0247369,1763.36622,931,0.0015,-0.4288522,0.034356278,0.001611394,-2
270,36047032300,22536.19154,1,23,19,,62.9463105,147.7566778,-179.60141,10031,-0.0049,0.91031875,-0.017715349,0,0
271,36047032500,21931.27571,-19,-45,-27,,105.6983691,147.3600795,1414.8743,4314,-0.0321,1.32305433,-0.036321528,0.001368893,8
272,36047032600,5241.846841,-42,-33,-48,,53.5529144,23.5609031,1731.78977,3372,-0.0286,1.31561462,-0.013166808,-0.00124246,4
273,36047032700,19006.23734,-19,-27,-14,,87.8130437,115.0924092,117.00965,-2535,0.0177,-1.37062937,-0.015128824,0,5
274,36047032800,3709.503926,-1,-49,-37,,66.282161,6.2805077,-1824.25205,8699,0.0256,5.34499514,-0.016008109,0.018883415,-1
275,36047032900,16789.44173,22,5,-14,,21.4617203,79.1001185,3543.43511,-3019,0.0079,-1.11462789,-0.119303196,-0.000580232,-4
276,36047033000,5703.562718,27,30,-8,,73.9543197,18.085415,-214.19928,431,-0.0213,-3.75715454,-0.039466851,-0.00303256,-2
277,36047033100,18552.93195,8,13,18,,46.6497546,169.953617,-5817.58386,-1896,0.0141,-1.76403857,-0.004198576,0.008708634,-2
278,36047033300,24267.31417,-8,23,17,,37.8176323,78.515553,236.28921,-1636,0.0008,-1.50584997,-0.02365694,-0.005000015,0
279,36047033500,23531.14602,5,-16,-12,,61.4264801,197.5212293,-1175.42998,-8331,0.0035,0.22046414,0.021849397,0,-1
280,36047033600,10796.97125,14,6,9,,55.4021803,15.5848665,-259.87795,9157,-0.0197,3.60414453,-0.021486785,0,3
281,36047033700,29123.73406,2,1,-6,,60.5434937,185.5307618,3670.20336,6605,0.0071,-0.81077914,-0.065757344,0,0
282,36047033900,26640.12983,-6,11,3,,63.4099932,178.4904869,4198.69047,2339,0.0011,-0.07518797,-0.010462526,0,-3
283,36047034000,2066.224765,-2,-8,-18,,0,13.5718273,159.76064,3259,0.0162,-0.48096192,-0.030943741,0,-1
284,36047034100,20601.70894,-4,6,9,,75.802576,157.5682081,-667.08888,-47,0.0577,0.74734446,0.009793206,0,3
285,36047034200,3663.60119,15,23,-12,,44.7296556,16.8236635,1013.65305,1146,-0.0235,2.12664474,0.010311135,0.004914505,-4
286,36047034300,23900.1274,8,5,-5,,61.4715098,190.9270303,-4600.18668,-185,0.0046,-2.24556213,-0.018727552,-0.003531489,3
287,36047034500,24113.82973,-7,-13,-16,,43.89245,146.6848685,4575.24559,-4574,0.0032,-0.26422764,-0.074266051,0,-2
288,36047034700,20602.61378,11,-18,-18,,28.0856982,128.9744217,926.46462,7527,-0.0148,1.83378933,-0.025436446,-0.000122623,2
289,36047034800,10076.59501,-11,12,7,,53.9608994,25.4302284,1341.07269,10629,-0.0717,-3.44741533,-0.040938209,0.002635661,-3
290,36047034900,24056.3024,-4,-34,-21,,34.5739727,163.1798284,10076.9139,709,0.0056,0.36462244,0.012171823,0.003001682,-10
291,36047035000,3127.692508,3,-37,-27,,0,54.1450471,-1121.38019,3637,0.0322,3.86882453,0.023237266,0,2
292,36047035100,24027.28939,-27,-9,10,,41.9711294,181.4363992,-2494.46968,7888,0.0351,2.28488372,-0.003521202,0.002166015,2
293,36047035200,15796.15617,5,-12,-10,,7.2664261,20.1689409,-63.877385,433,0.0904,-10.78217822,0,0,-6
294,36047035300,24040.18136,-2,-16,-6,,46.8337427,181.3620549,-3763.52553,-362,-0.0249,1.68557608,-0.004910732,-0.000834678,1
295,36047035400,6022.207805,-10,-2,-43,,0,43.2777753,-218.64173,-2825,0.0367,2.55040323,-0.017624093,0,8
296,36047035500,18033.09611,-10,-19,-5,,46.7418407,218.5752565,748.507,7389,-0.0193,0.77801724,-0.02165251,0,0
297,36047035601,1024.284305,3,3,-1,,0,51.6304348,3666.0007,8441,-0.024,4.82261029,-0.005730051,0,0
298,36047035602,2787.164516,-1,-16,-3,,0,38.3468958,2578.56202,3452,-0.0184,-1.36315229,0.012133656,0.001621403,-1
299,36047035700,26758.41775,-12,-5,3,,39.8335355,189.7459298,-71.33717,1865,0.0077,-0.20588235,-0.018864005,0.002470773,-1
300,36047035900,27016.14301,7,9,24,,32.9727172,155.593853,295.40057,-60,0.0214,-0.66184352,-0.023548254,-1.08E-05,-1
301,36047036001,3273.251445,-1,21,14,,51.4369727,32.3293747,654.34597,-2688,-0.0136,-1.71875,-0.004846123,0.004459691,0
302,36047036002,2967.284271,-6,25,17,,0,21.1647617,2619.1371,-1595,-0.0145,-2.79268293,0.03736342,0,0
303,36047036100,12091.51158,8,-9,-12,,46.7910761,127.0792214,4599.29871,284,0.0133,-5.14037123,-0.113200907,-0.000803653,3
304,36047036200,5906.348033,3,-28,-32,,50.8101354,11.0830335,393.55124,858,0.0202,3.04748405,-0.042723927,0.002006466,-3
305,36047036300,22671.79802,1,0,-2,,4.3606902,165.8746144,-1585.51333,-1185,-0.0303,-1.4119898,-0.023670151,-0.011359738,0
306,36047036400,4945.825129,-4,20,22,,38.7705214,28.8937605,2892.62373,1563,0.0015,1.6964657,-0.004250343,-0.008895973,5
307,36047036501,11029.16329,-1,15,8,,5.3682369,195.0223355,1660.34594,1826,0.0566,-0.37137681,-0.057369138,-0.002276176,2
308,36047036502,10510.92978,-10,-43,-44,,-0.059445,157.2298469,2493.41424,6386,-0.1561,-0.71989529,-0.036278579,0.000391967,-4
309,36047036600,8067.537028,-21,15,6,,67.094499,43.2947578,3264.16749,3321,0.0094,-1.2104728,0.002956503,0,1
310,36047036700,16112.22279,6,-18,-21,,35.1294267,140.5655476,-1820.27933,-9171,0.0457,2.65679443,-0.001182537,0,2
311,36047036900,19792.29277,5,-55,-50,,34.4312737,117.4647509,7596.24118,9553,-0.0158,-1.7686747,-0.024647451,-0.000416919,2
312,36047037000,11616.59152,-5,-20,-19,,79.968524,25.2660136,1755.14768,-5648,0.0069,0.5112782,0.010399691,0.006180513,-12
313,36047037100,16528.49979,3,-22,-15,,56.1884243,140.0140463,-1326.81925,3863,-0.0279,1.83116883,-0.027444885,0,-5
314,36047037300,14910.51614,-9,-34,-16,,34.5176792,168.0280007,-136.46932,591,0.0084,-0.42433234,-0.013221608,0,2
315,36047037401,3550.25345,-3,15,12,,77.8878714,20.5379342,1033.58671,-5774,0.0274,2.30419374,-0.000933115,-0.004873176,-2
316,36047037402,4743.467281,-1,4,-2,,72.0517793,23.1466641,2660.62196,1330,0.0017,2.20387305,0.027269431,0,2
317,36047037500,22749.47927,2,1,20,,66.6131579,126.4269562,668.68454,-1342,-0.0154,0.56991525,-0.04229043,0.008123563,3
318,36047037700,27248.70191,-15,-73,-48,,65.9177893,177.1133874,-3090.95491,339,0.0117,-1.18065343,-0.025991352,0.004680876,-2
319,36047037900,26325.0055,11,-24,-26,,37.9630743,172.989064,507.39753,-3392,0.0004,2.68872987,-0.046569734,0.002193999,2
320,36047038100,35304.78169,3,60,50,,70.5435766,58.5932644,-3925.16011,-625,0.0337,2.41653905,-0.045568781,0,3
321,36047038200,3667.609501,-5,-1,-19,,72.1792019,10.6027132,1188.83635,1293,0.0211,3.37420382,0.014938306,0.004072629,0
322,36047038300,25003.89643,-30,15,16,,82.262291,70.0030317,-3798.79422,17034,0.0301,1.47188264,-0.021797771,-0.023975651,-2
323,36047038500,24990.20961,-24,-4,2,,66.4774413,79.079092,1455.02431,8652,0.0244,2.76210654,-0.074913701,-0.000984998,-2
324,36047038600,3954.732422,-18,-7,-6,,59.3198144,34.5046535,865.49342,790,0.0114,0.36118785,-0.007779785,0,-11
325,36047038700,26971.78896,-17,-3,1,,65.5366553,175.4790806,3975.60213,4039,0.0004,-1.99203187,-0.067775789,-0.00498132,-1
326,36047038800,8771.301383,-2,11,9,,65.7598249,51.5418818,-5207.90515,2331,-0.0041,-2.24203822,-0.015527601,0.002579536,-1
327,36047038900,21546.01119,20,-27,-13,,59.0955846,51.168698,-2957.11537,1556,-0.0033,-0.20473448,-0.020110141,0,-2
328,36047039000,7703.894488,1,18,19,,84.6054746,37.8553136,461.85922,6568,-0.0131,-3.5,0.02723877,0.000418107,1
329,36047039100,21978.05531,6,10,8,,77.5011427,43.267126,1106.60858,1415,-0.0109,1.01855533,-0.029623542,0,0
330,36047039200,7737.82353,-5,10,6,,83.3891,25.2523507,786.17009,7599,0.0417,0.82006543,0.010857648,0.063750163,4
331,36047039300,25079.14134,1,27,4,37,59.3441595,58.2345376,3114.21674,-1994,0.018,2.43447038,0.001982506,0,-4
332,36047039400,8512.747047,-2,-9,-8,,116.4391663,24.1608859,-188.76745,914,-0.0115,1.94687915,-0.024518853,-0.000770135,-1
333,36047039500,21124.62475,7,-10,-15,,75.1573247,76.9178622,9243.00422,14917,-0.01,-0.27067255,-0.030731341,-0.00131727,-1
334,36047039600,7236.914543,2,2,-4,,106.0308646,31.5240368,-983.33588,-884,0.0186,1.2063253,-0.022430917,0.006015038,0
335,36047039700,21050.34565,2,45,25,,48.8342796,72.5370076,3205.78833,-1879,0.0406,-1.76385889,-0.025923639,0,3
336,36047039800,3192.472225,0,-19,-9,,63.5460137,24.8876651,-382.93805,696,0.024,1.57709251,0.002389937,0.00107783,-2
337,36047039900,20002.36788,11,-23,-3,,51.1807148,73.5545487,856.27303,3679,0.0095,1.86160397,-0.002278423,0,2
338,36047040000,5946.860647,-8,-6,-2,,64.7988678,20.1641284,-1402.91347,6991,0.0187,-3.62982589,0.001226682,-0.000710195,0
339,36047040100,21109.18026,7,6,-3,,59.8608114,84.0370588,-2580.16058,2778,-0.0218,0.33957553,-0.048922096,0,5
340,36047040200,6118.124053,-2,2,-7,,75.810281,35.7124896,865.4777,1828,0.0233,0.86406995,0.011392588,-0.001633914,0
341,36047040300,27810.67386,9,-51,-31,,61.3857814,68.6970383,566.59257,-1005,0.0137,3.05434783,-0.114863785,-0.017094998,-1
342,36047040400,4759.851275,3,5,8,,56.6283607,17.3253114,-1820.37229,12381,-0.0036,-0.07906977,-0.022288469,0.00050308,-1
343,36047040500,18242.55415,1,-13,-2,,68.5817307,63.4776121,957.64419,11149,-0.0044,4.8983269,-0.110729775,0,0
344,36047040600,4555.074622,-8,4,2,,39.4051937,31.9885265,-3839.65329,-7388,0.0791,1.77681785,-0.023377256,0,0
345,36047040700,66615.06251,2,7,4,,0,59.408867,0,0,0,0,0,0,0
346,36047040800,4737.262639,-3,-7,-9,,41.3389453,43.1330352,1473.41109,-2295,-0.0124,0.00503235,0.010731697,0.002064288,-2
347,36047040900,32458.15629,12,4,-7,,44.1812283,71.7375369,-1155.88144,6346,-0.0289,-2.18998794,-0.012250031,0.007322404,1
348,36047041000,4425.757089,3,-11,-4,,68.8394745,21.2598169,598.22323,-1964,0.0022,-1.05719557,-0.022576818,-0.001196867,2
349,36047041100,17854.14146,15,1,0,,65.8137297,75.8167326,-4394.88465,323,0.0834,8.12099125,0.013363834,-0.002691388,1
350,36047041200,5121.119448,2,-14,-5,,55.178528,33.6492748,4793.8932,10139,0.012,6.43591654,-0.017706221,0,0
351,36047041300,21448.5968,-3,-18,0,,57.4941821,81.8527525,-2363.72256,772,0.0695,1.79448909,-0.015582885,0.002371354,-1
352,36047041401,5987.982328,-1,-4,-1,,94.4554288,34.6357505,249.17536,5976,0.0077,-1.80403458,-0.047663013,0,2
353,36047041402,6825.10897,2,2,0,,282.79362,16.1105544,2589.85132,9491,-0.0742,0.48818898,-0.010276718,-0.005918583,0
354,36047041500,21523.21424,21,10,1,,57.5608455,64.193918,-2658.56876,-482,0.0414,-0.92436975,-0.033830957,-0.000919815,3
355,36047041600,7204.059238,5,7,4,,65.6580341,18.2565245,-1784.43782,166,-0.0508,1.87928844,-0.003445942,0,2
356,36047041700,18667.54677,14,-7,-7,,54.6893954,74.3805883,917.51434,5683,-0.0117,0.09968102,-0.001066903,0,-5
357,36047041800,7282.085897,-4,-16,-12,,113.415956,33.5187435,6288.90166,486,0.0087,-1.34236805,-0.005763084,0.004515607,1
358,36047041900,20237.77031,29,24,20,,58.8249461,74.796124,-3639.21691,3627,0.0375,-0.15139949,-0.031813576,-0.005633424,-2
359,36047042000,7473.539675,-4,-9,2,,106.6348606,41.5378011,-3040.83008,3531,0.0433,-8.46153846,-0.000536673,0.001011302,5
360,36047042100,20285.51235,10,10,3,,59.8379044,70.4856145,3427.94422,5121,-0.0023,-0.90321122,-0.012813825,0,-4
361,36047042200,10089.22718,2,-5,-1,,94.9666053,35.6036775,307.1526,-882,0.0059,-1.06228374,0.000625723,0.000283734,2
362,36047042300,24101.64312,11,-24,-23,,62.8798922,47.3790195,-3809.0565,-3810,0.0102,0.31920904,0.011654872,-0.003153681,-2
363,36047042400,4988.206177,1,2,0,,55.5370958,28.4923951,5693.62272,2180,0.028,0.21432537,-0.008915289,0,0
364,36047042500,22198.75976,2,-5,-20,,66.207779,62.5666215,401.21732,3879,-0.0428,1.14824798,-0.051185437,0,0
365,36047042600,5266.220031,-7,-10,-14,,41.1773156,8.4923,-2696.53388,-1472,-0.0131,1.21374812,-0.003545228,0.000877115,-3
366,36047042700,28805.40392,13,-1,-6,,91.0658751,42.8001447,-1963.24948,648,0.0367,0.77441541,0.008809349,-0.003827228,0
367,36047042800,5101.979147,-4,-5,3,,37.7751527,3.3462353,62.9026,2118,-0.0065,1.09939759,-0.000202819,0.000305339,1
368,36047042900,32488.86068,-6,-19,-11,,51.8617124,53.5324574,1047.48663,-889,0.0271,-0.71483555,-0.012894625,-0.003685504,5
369,36047043000,4957.128498,-4,-8,-4,,51.2265093,30.6386972,178.03373,2621,-0.0178,0.60608309,0.01064609,0,-1
370,36047043100,32502.84651,2,8,-4,,62.4486345,62.8669894,-3895.5746,8172,-0.036,-1.47810219,0.011666454,0,-11
371,36047043200,4610.26976,2,-31,-20,,64.2512714,21.0108458,-1044.22011,-840,0.0297,0.17939872,-0.005272847,0,0
372,36047043300,32510.16648,8,25,12,,58.0389719,79.9276306,-4587.45172,-250,0.0289,-1.23572228,-0.006784088,-0.000108803,2
373,36047043400,4326.159969,-5,-32,-17,,54.2365572,28.0283837,-760.35154,3293,0.0203,1.47780127,-0.017267801,-0.004091007,4
374,36047043500,32493.647,-1,-13,-21,,58.9908688,72.2361323,-2125.49296,-690,-0.0571,2.82616569,-0.017197438,-0.003713864,-4
375,36047043600,4259.996718,1,-22,-17,,44.7721735,19.7985426,-2768.5013,-6504,-0.0497,-2.67108168,-0.024116764,-3.50E-05,-3
376,36047043700,32294.33748,3,-36,-15,,43.6008957,86.7548429,-3378.35138,1558,0.0158,-1.11413043,-0.046322886,-0.002323334,2
377,36047043800,4342.781221,2,0,-1,,106.5140899,26.9435386,-647.21353,6023,0.0419,0.46473779,-0.033739282,5.55E-05,-5
378,36047043900,38263.49723,7,-7,-10,,47.7859434,83.7473081,-2388.06914,-2434,-0.0003,0.24412297,-0.022324726,-0.00320587,-4
379,36047044000,5606.184036,-3,-23,-24,,69.3411679,12.595311,-693.92099,3864,0.0138,0.49588477,-0.000556851,-0.003226097,5
380,36047044100,27251.96881,12,4,-5,,61.5742377,73.7735968,-3616.2099,3509,-0.059,1.23376623,0.019611547,0,-1
381,36047044200,5088.859591,-3,5,2,,40.0870208,27.6429348,4136.47715,10729,0.038,-0.89880405,-0.003221869,0,0
382,36047044300,32163.82867,9,-19,-8,,61.3139196,69.5792567,560.09886,1755,0.0113,-1.83956659,-0.001476064,0,-4
383,36047044400,4854.96103,14,1,-5,,58.5575248,18.6446253,311.60931,2687,0.0383,-2.22040816,-0.04744287,-0.000627946,0
384,36047044500,32100.23514,15,21,19,,65.4282558,62.6905662,1184.78073,4361,-0.0182,-2.01751388,-0.018847401,-0.000691538,-1
385,36047044600,5350.484378,-3,-4,-6,,54.3705587,23.1013524,2930.72011,3813,0.0104,-1.430839,-0.014063612,0.000783639,1
386,36047044700,30715.12324,5,36,25,,76.9039305,55.66068,618.52566,122,-0.0278,-0.81014604,-0.041071174,-0.000470594,-4
387,36047044800,6088.250898,-7,-18,-10,,70.9408551,21.3694972,-1278.00816,3667,-0.0184,-0.43912449,-0.01204015,-0.009989485,0
388,36047044900,234455.3809,2,-37,-27,53,149.2887069,78.3475259,3.666971,-5081,0.0149,0.51764706,-0.009531544,0.0007763,-7
389,36047045000,6297.192211,1,2,-6,,54.5253854,39.9178215,183.044222,16279,-0.0234,4.05442177,0.004661487,0,1
390,36047045200,5183.53702,0,10,8,,71.2183819,14.10218,2794.09861,6475,-0.0181,0.04864865,-0.007110957,-0.000514955,0
391,36047045300,61764.62928,11,13,25,,83.6892951,85.37228,607.48309,7096,0.0143,-0.06994819,-0.013981662,-0.002510104,2
392,36047045400,3680.598412,-2,-17,-8,,65.5576403,17.6769088,-1174.4554,-4990,0.0246,1.56629834,0.011739851,-0.007534984,-1
393,36047045600,6195.87872,3,7,-3,,65.6985647,26.0578298,-707.953,1401,-0.0028,1.70567787,0.017316888,-0.002618826,-3
394,36047045800,7245.846629,-6,-11,-8,,31.9642621,23.6777444,1530.45533,7875,0.0101,-1.41503268,-0.023872786,0,0
395,36047046000,18423.59221,-4,-14,-13,,88.7711155,15.7993177,-3989.31541,-37,-0.0095,1.07016191,-0.020969678,0.009421265,0
396,36047046201,12056.63848,2,-32,-20,,46.9300643,27.9778235,423.88153,-3541,0.0061,1.21412301,0.01549726,0,4
397,36047046202,4967.048262,-2,0,1,,57.5213622,45.5196892,1608.58247,-5905,0.0549,-0.74234694,0.008347692,0.002476456,0
398,36047046400,6401.043534,3,4,6,,83.1794404,46.7240013,949.69761,8879,-0.0107,-4.88295165,-0.000764754,0.004411765,2
399,36047046800,10848.00641,-6,2,-5,,74.7722195,65.5262041,-650.7359,7937,-0.0077,1.01666667,-0.010621347,0,0
400,36047047000,6882.97053,0,10,3,,95.7680538,65.2442179,-2706.62072,1915,0.0055,2.48404993,-0.010994039,-0.005322562,0
401,36047047200,6541.832932,-2,3,-1,,111.3241875,46.5383505,-389.69213,3104,-0.0133,-1.11842105,0.006257804,0.002471751,0
402,36047047400,6658.117124,0,-7,-8,,93.5414188,53.127201,-2650.78112,474,0.0243,0.00232829,0.004769783,0.000723725,0
403,36047047600,7843.210348,3,1,0,,55.9061964,58.7949015,-5138.0431,-10645,0.0313,0.76595745,0.007468957,-0.011782919,0
404,36047047700,24167.31109,0,-6,-8,,139.29662,72.9158363,-1370.03599,664,0.0268,1.0872093,0.006195251,0.000602221,-2
405,36047047800,8375.2186,12,2,4,,59.5458237,62.6793602,2002.02611,1436,0.0229,1.23205902,-0.008126822,-0.000130701,1
406,36047048000,14478.25963,11,2,-2,,51.7092904,59.8520408,7194.08132,-155,0.0064,-2.90687978,-0.008217394,5.36E-05,-3
407,36047048100,16607.94154,-7,11,1,,106.2889339,82.63956,-1951.46175,1082,0.0336,0.30521092,-0.044613699,0,0
408,36047048200,18393.41492,5,17,9,,41.2501015,49.4795713,-4921.98865,4278,-0.0045,0.40472745,-0.018355054,-0.004216641,-8
409,36047048400,12681.54259,-9,9,-4,,27.2814752,67.2321079,-792.36264,-5298,0.0274,1.75732218,0.003818867,0.000193249,2
410,36047048500,76837.26685,24,-4,-22,,65.3437973,72.9713331,-802.47718,9997,0.021,-0.60529046,-0.005361125,-0.001977587,0
411,36047048600,10634.93882,1,-25,-16,,53.8655952,62.2283554,-811.95981,556,-0.014,0.19218989,-0.006186167,0,1
412,36047048800,8688.829987,10,-13,-10,,43.1391091,58.4176006,2746.65722,266,-0.008,-2.61846154,-0.024383543,0,1
413,36047048900,12116.44643,-4,-13,-10,,0,43.4678114,-2092.0629,-989,0.0095,0.82681564,0.010236788,0,0
414,36047049000,11685.05617,-1,-33,-29,,32.3038808,56.5291514,1236.15971,16677,-0.0663,2.20909416,-0.024753469,0,-4
