FAC1_1,FAC2_1,FAC3_1,FAC4_1
-.207978043941916,1.10296309983962,.0177125182231627,4.55411611012596
-.553290488867925,.497965906503379,-.447106280843254,.654660345774434
-.62270806544065,.601834263167675,-.748582641414633,.892339563162413
-.536260756921448,-.240557390827882,-.270237842623965,-.886796433422285
-.306605205753127,1.5624059044656,.212380821220917,1.01620348858217
-.844210814721241,.252236653998701,.434148798527912,.160780838381814
-.860633768931414,.101870349594716,-.279701325188643,.1611380278639
.681364192382245,1.06425995758953,1.46221050203246,-.702263206452821
.105585276926709,.389228885583659,-.200134260951152,.956771070944812
-.390824752943126,-1.44891419406435,2.06650147628498,2.60012691777269
.509200479393077,-.952291911447712,1.53764702136475,1.39584900508506
-.208793457947198,-.254026389768917,1.37928057679147,1.69419061794237
-1.16803084211304,.300638888400018,-.170819194969018,-1.09871598500186
-.601745573118372,-.701688158036603,2.00236679587864,2.07980141884161
-.485173489394223,-1.07245726367281,1.8760298143952,2.21109203106012
-1.01117041119272,-.662414485250334,.62261163594201,-.93381020030136
-.965950710994761,-.83138584717799,-.918337382274688,-.78362392493075
-.673661875718749,-.398080359486051,-.655488583342987,1.04255400856089
-1.25886000283754,.123086485114735,-.100572596668966,1.31363196546019
-1.19508823629051,-.212871851293849,-.370262706045353,.072910477726353
-.651733070486411,.791626008986465,.270460547854974,.168306784993603
-.141836504662596,.310950363587186,-.713324927547831,-.64569792918203
-1.25326109994503,-.253499100030347,-.32394615652084,1.18568957914777
-1.15010403214845,-.404031552802581,-.28264054199521,-.45374268966884
-.807031045611786,.621267274596555,-.626219558562309,.141353215548751
-.511677163041435,-.769824848090424,-.760367520413379,-.365920361649345
-1.45731430429629,2.66339062593824,1.00340739958889,-1.07986102147618
-1.33430364566667,1.10774464462949,.628978227848254,-.66791057504489
-.138469602810906,-.0742856035704022,1.32806074040867,-.388072941448087
1.88697452310477,1.30510928471548,.549513369395699,.799974199532125
-1.41040991510511,1.91667728094204,1.16456369114781,-.854115556125816
1.28623788956112,-.119208460886387,.860632573237348,-1.12215454822176
-.553528872938213,.483197896285716,-.487119450026825,-.575515250253575
1.21829867789989,1.20144890424541,-.399404266534603,1.39410128970199
-.502958288516379,.995069169717313,-.214593018953714,.550743022528164
-.75283668585407,.0703143873873959,-.795582880325683,-.491971090735049
-.971725566098162,-.365008552558795,-1.21338215690187,-.0111939338426279
-1.22038289437805,1.14825791248137,2.62543236851708,1.18948493271628
-.503837840719525,-1.20652409002259,-.388860706734523,-.954559964301156
1.95759599330774,1.41825245085359,-.282534451076105,.184958679885169
2.7450243977582,.158985697830418,1.59433749668465,-1.02257137761487
-.352458515505038,-1.16431402634811,.705642457581443,1.48087536888133
-1.34262185081488,1.77262673821906,-1.14307414886407,-.464581321858834
-.492433145014699,-.521178060238477,-.336799158316933,-.229387570774809
-.0284248184571701,-.144269602868219,-.196273706280203,-.460431496518706
-.110114930458748,.432863138843459,-.106582529133591,.138714036601392
.343841196882421,1.31786368516351,-.490911366388038,1.18409028985001
.234140077851536,.236492134195768,-.0613543029913613,.528123858444966
-.734624580712099,.51070266862728,-.671095015399097,2.62549381228438
-.32553566412647,.110862772243927,-.440299751606316,-.341077667005754
-.553227885688163,-1.41226952166602,-.644376110186339,-.822859784007598
-.316113478193413,-.513018276254418,-.928414455441038,.683993924487954
-.231509995136249,-2.02864485267918,-.708163652294995,2.66027556276527
-.822552662909874,-.778155326546844,-.931354849010916,-.473460812195412
-.46829449409771,-.409920750056434,-1.3598093400567,-.734372922599355
-.657068019999049,-2.67987958863678,-1.12229988404643,-.247290335044858
-.530566001715724,-.991214925060868,-1.0304451936219,-.777958636265905
.146421769761359,-.31796262937965,-1.52175328836767,-.980262701915312
1.67057478708123,.592637262451159,-1.68547590592038,.886765899300807
.502869417617938,2.58224802947694,-1.78758815305522,1.87540902029192
1.10568857790782,.239262296162865,-1.19089408425426,.3166592070711
-.415611082141077,-.193482445000436,-.120265452013902,-1.0879351166933
.364291891401609,-.0943085465784966,-1.12765430924637,1.93249352471587
2.5327404904827,1.78282510740922,-1.1763992776882,-.246674105933645
2.3430652285954,-.134128226352446,-.340430762510346,-.50843103459834
-.524186628113772,-.644490371313832,-.5035816428983,.468813956300678
-.118386351931276,.234218184635554,-1.10715796959165,-.391085618512307
-.810203376618245,.900423056979316,.202118768856286,-.857872922840872
.0633549245960115,.0180071107257424,-.184473057499802,1.20764281686568
.538699670102835,-.254905105444794,-1.51809898138461,.288403051723943
.747575024104089,.604726795054405,.145854747158033,.778699502654021
-.685496474798766,.69031496394287,-.578897277066001,-.604243147971932
1.58624764023118,.741609437382871,-.496861254990609,.533445136362061
.111232681221195,-.033767759631264,-1.15315582428707,-.601684768332741
.634124965385895,-.193532870567498,.0400171892239933,.7395368479627
1.3429140886081,1.51844923047257,-.298069366284888,.825032339310273
.117634409289982,-2.6603395081637,.194014828135295,-.811816203477366
-.728193870783968,.269445483520746,-.0314247563945005,-.8061961546142
.4896191388329,.975370954754519,-.421646389166108,3.03400178224731
.744040328054531,.514850060790979,.735508146736925,.528837301999486
.86102467206538,.1848209189831,.051562272580153,.0684914766432897
-.917870077371969,-.0983302476319579,-.808718639868325,-.533665375822057
1.36485575424741,.269494465887879,-.150391853913726,-1.0782675795544
.00296221806307239,.352411924492782,.224983599972061,-.640964884609923
2.16932307212133,1.68928970401943,.309154883531176,.565444008873863
1.80574046993918,.219398122471336,-.732700262109325,.627913030541728
-.225481178170638,.722820478033428,1.37800223504222,.176336701419908
.587881506016445,.529984577430837,.439789916742361,-.710037539915393
.856685153778211,2.06825512810338,.416041432545189,-.816455105856783
1.04248493114674,.157694302360387,-.754348254896329,-1.05876404841744
3.0303434197458,-.634793996746424,-.47517988349371,-.7161009617979
1.80288368183936,-1.21829287857872,-.300850263798156,-1.2014450917553
.242222340040606,.325276304414959,.0436099227785435,-.69067336615893
.337393042829032,.701206660654979,.393964367866251,.605244264960873
.614126602913388,.938646365791992,-2.20029610894746,-.0733265514523233
-.594020624024611,-.66163624462321,-.184439065927648,.379357268499588
-1.34238178044596,.581168634968718,-.475120196578199,-.247249548214355
1.06438189725087,-.716336047588065,-.370505610181395,-.672762079582341
-.18918161187081,-.398132223762659,-.449028357235747,-.969637933036932
-.924202874724893,.779900235004684,-.616725338487236,.340811886649656
-1.27640916664199,-.203904151994786,-.119967324898226,-1.02127594306889
-1.04263149658846,1.42252108115775,.441654308691855,-1.18116653945875
.123943803514685,.603481084420295,.0522016195280892,-.582596087211622
-.239011220148475,-.212588010034502,.358241980402137,-.802087801431374
.939407307306094,.549996293906766,.764184136655959,-.367314142329241
-1.06983940757317,.829774456701514,-.444342362621044,3.00542716480797
-1.15449720222514,.5992951919274,-.248430807741855,2.36969663319352
.882880704548514,.802972757695913,.648763550836457,-.0877717328096496
.333764760686714,.248102753948428,1.36426131457125,-.381514052287157
-1.34728073448691,1.59259533429908,.674234885542888,-.598732116296859
.175620595640782,.00102064734145728,.944809456262097,-.325088591125367
-1.50933454055057,.818461271149288,.586688784432727,-1.60671181227488
-1.57067907311598,.873411714767034,.347973493107399,-1.19876108317799
-1.24044731570257,.555639948441161,.667205352035975,-1.34971809859321
-1.36256131511499,1.24472293444859,.60122117795269,.0918324421034973
-.251463960694123,.533959768896827,-.0819058659979333,-.327481492123979
-.903073340524982,.259979285702958,.202441163587575,-.57353379087189
-.872873375979364,.820458373979893,.164777448556851,.0388962593417172
-.665151193391236,-.668795295021733,-.0266681130527354,1.83998331478657
-1.20547748295281,-.73559500422327,.800393191570132,-.683321536026597
.422969304692424,.444035594884776,-.10461094282648,2.29082939316858
.46694195386312,1.15568401175756,-.38067389487028,-.283530908963099
.564417964921304,.466343759618142,-.0811163671593104,.207270237096866
.0113655602751441,.525880739000006,.163025405097088,1.0581927875852
.00281222893031841,.0055826427148284,-.060150604981511,.487859006873269
-1.29157737480369,1.10756216483278,1.49442901499277,.107878087288954
-.364775701242802,.998937920053477,.18869362659728,1.08543780186121
-1.27185360688547,.47144566449984,-.00986929203174375,-1.05424075485082
.379764419691607,.483965614122679,-.567482199040496,-.968919264120148
-.947801534957363,-.626484015348032,-.599775027534286,-.706164620913994
.147825173206337,-1.30080619630298,1.78487091799235,-.681172684681903
-.317203999621214,.0969299416840274,1.10533461747606,-.728640094853957
-1.17966697719544,-.874076470574165,-.00231067588228616,-.181381630599049
-.849542174492177,.437201715679619,-.370423643937404,-.0426725501246739
-.884579920063151,-.651476872875079,-.448457311778236,-.782640174795927
-.0744272770108754,-1.27419786832966,1.22089186688629,-.105018223134408
-.322711985351253,-.658272810402692,-.644465543910374,-.852662537884429
-1.04841231159802,.425823173019024,-.221728888341673,-.756597907304908
-1.18403391876275,.00874470779579916,.517785000004949,-1.25531248702015
-1.15841645069802,-.530680881864199,-.446097796565757,-.712671391366262
-1.20458727540538,-1.30542241116997,.178139720053248,-.629749779459719
-.991402820290788,-1.63318267067107,-.396548323634244,-.710213208287515
-.927878514260075,-.205443662277744,-1.01920853790001,.863811688809554
-.974421161141792,-1.58965321582666,-.287579631575964,-.903590069536683
-1.42632323254975,-.17637116706742,.684623119587598,1.13846090591527
-1.24727107606215,-1.37003898718717,.0347544980583554,-.758561197099329
-.949722002391034,-.859913655517317,-.0816960977061459,.252423603973668
.538951800218763,-1.39728112613835,-1.07237147256009,-.631082397974985
-.505847760807294,-2.13940840196789,-.794265090397456,.927259239222721
-1.42607963658348,.311921648643624,.227651791478995,-1.23487051538113
.141537760765743,-2.17925620793236,-1.75598209327024,.414246176860706
-.532991987434836,-1.41075050321902,-.738690013117912,-.0719989982872742
.258986011424129,-.494798281354304,-.688241458606295,-.50189222381524
-1.03489923151354,-.159819004378196,.258872053344717,-1.02221496551914
-1.20394640978442,-1.87582191810317,1.16254183043755,-.650096378000776
-.950913489301458,.47361645488584,-.028970811218226,.125994642673874
-.339061916719469,-1.03550329007181,.126391777972844,.942389191840623
-.639056746239678,-.827350916719962,-.265962252157979,1.32170366989639
1.85285326127226,-.431997863344469,-1.14119337337665,-.712277611963054
.327257984003644,.399612449461399,.41296775251622,.0140239262575045
1.41363331144175,.365560733698807,-.305152565338564,-.606977406278129
-.63601454916776,-1.07203150368559,-.961202171832845,-.773742545112474
-.634090817472478,-.636279828213086,-.562760853221802,.0526523123999085
-.286528959361193,-.739404413847163,-.780920038588816,-.629817057574777
.0611125483602088,-.142331211501961,-.840701021167629,.869290901374195
.654031075947143,.67780208184225,-.462934849362768,.195000737337858
.941024962529516,.244999555526322,-.994902573764622,.068789143201503
-.240909882575098,-.227225123533165,-1.348745974369,.963496637504135
-.426194515254724,-1.55286906177351,-.134359845583361,-.81647045396958
-.199186835713235,.749629226521755,-2.43750108884548,-.533384947700942
.161563229429725,-1.14237197371449,-1.0838218222651,.265928938028408
-.316636729143301,-1.25677303313956,-.488250442747782,-.931028634703219
1.35870724861557,-.0888422084278561,-1.34545042114208,-1.02637510354261
-.202483682253492,-.712984999820668,-.397361221077225,.923916717201464
-.580166927782681,-.707726976073965,-1.63234701981407,.470652945435388
-.0626836864484825,-.447104773062211,-1.12107813716276,.571789930296227
1.35468053649299,1.29749016218593,-.598478893919567,.621173158407085
-.239080033630482,-.521912763404101,-.733344173478094,.114851635755214
1.83345006841778,-.0598782062323802,-2.90685008552478,-.425230309463397
-.126260094129525,-.328593887919267,-1.2916867150776,.988425876581732
1.25461889031123,1.75438053763815,.0166821696024414,-1.13153545799564
.839001697299141,.255000544180684,-.376979096937262,.702196360575416
.454909093166242,-.356451738978631,-.958002727779514,.685402444270324
.735110207107164,.100975436217096,-.971964313710134,-.692305749602281
-.635248278338291,-.0710283688105059,-1.3223029757181,1.4937213639616
.32602440194779,-1.06766818943064,-1.18164803050481,.207702529638876
-.101337919936457,.312174917253609,.816341943290536,-.761050105079353
-.118936393244724,.510951754982188,-.0823039409105617,-.728172587419814
